0,	0,	1,	-1,	-0.00796065,	-6.96114e-16
0,	0,	-1,	1,	-0.00796065,	-8.28893e-17
0,	0,	1,	1,	-0.00796065,	7.49438e-13
0,	0,	-1,	-1,	-0.00796065,	-7.49594e-13
0,	0,	1,	-2,	0.00632837,	1.84552e-12
0,	0,	-1,	2,	0.00632837,	-1.84574e-12
0,	0,	-2,	1,	0.00632837,	1.84551e-12
0,	0,	2,	-1,	0.00632837,	-1.84575e-12
0,	0,	-1,	-2,	0.00632837,	3.77858e-12
0,	0,	-2,	-1,	0.00632837,	3.77836e-12
0,	0,	2,	1,	0.00632837,	-3.77859e-12
0,	0,	1,	2,	0.00632837,	-3.7788e-12
2,	2,	1,	2,	-0.00517893,	-9.39504e-12
1,	1,	2,	1,	-0.00517893,	-9.39528e-12
2,	2,	-1,	2,	-0.00517893,	-1.132e-11
2,	2,	-1,	-2,	-0.00517893,	9.39455e-12
1,	1,	2,	-1,	-0.00517893,	-1.13196e-11
2,	2,	1,	-2,	-0.00517893,	1.13195e-11
1,	1,	-2,	-1,	-0.00517893,	9.39481e-12
1,	1,	-2,	1,	-0.00517893,	1.13191e-11
1,	2,	1,	0,	0.00414437,	-1.56713e-12
2,	1,	-1,	0,	0.00414437,	1.56709e-12
2,	1,	0,	1,	0.00414437,	-1.56696e-12
1,	2,	0,	-1,	0.00414437,	1.5669e-12
1,	2,	0,	2,	-0.00414437,	1.48436e-12
2,	1,	2,	0,	-0.00414437,	1.48432e-12
2,	1,	0,	-2,	-0.00414437,	-1.48406e-12
1,	2,	-2,	0,	-0.00414437,	-1.48408e-12
2,	1,	-1,	-1,	-0.00414321,	-2.24491e-12
1,	2,	1,	1,	-0.00414321,	2.24483e-12
2,	1,	1,	1,	-0.00414321,	2.24477e-12
1,	2,	-1,	-1,	-0.00414321,	-2.24486e-12
1,	2,	-1,	2,	0.00414321,	-8.06992e-13
2,	1,	1,	-2,	0.00414321,	8.06804e-13
1,	2,	-2,	1,	0.00414321,	8.07318e-13
2,	1,	2,	-1,	0.00414321,	-8.07555e-13
1,	1,	0,	2,	-0.00404641,	-3.13294e-12
2,	2,	2,	0,	-0.00404641,	-3.13292e-12
2,	2,	2,	0,	-0.00404641,	5.82311e-12
1,	1,	0,	-2,	-0.00404641,	3.13242e-12
1,	1,	0,	2,	-0.00404641,	5.82314e-12
2,	2,	-2,	0,	-0.00404641,	-5.82344e-12
2,	2,	-2,	0,	-0.00404641,	3.13254e-12
1,	1,	0,	-2,	-0.00404641,	-5.82349e-12
0,	0,	2,	2,	-0.00383788,	2.79593e-12
0,	0,	-2,	2,	-0.00383788,	1.61163e-16
0,	0,	2,	-2,	-0.00383788,	-5.52433e-17
0,	0,	-2,	-2,	-0.00383788,	-2.79577e-12
2,	2,	-2,	-2,	0.003462,	2.06078e-12
1,	1,	-2,	-2,	0.003462,	2.06038e-12
2,	2,	-2,	2,	0.003462,	2.4352e-13
2,	2,	2,	-2,	0.003462,	-2.43253e-13
1,	1,	2,	-2,	0.003462,	2.43909e-13
1,	1,	-2,	2,	0.003462,	-2.43643e-13
2,	2,	2,	2,	0.003462,	-2.06041e-12
1,	1,	2,	2,	0.003462,	-2.06e-12
2,	2,	-1,	0,	0.00326526,	-2.66156e-11
1,	1,	0,	-1,	0.00326526,	-2.66156e-11
2,	2,	1,	0,	0.00326526,	2.66153e-11
1,	1,	0,	1,	0.00326526,	2.66152e-11
2,	2,	-1,	0,	0.00326526,	2.74798e-11
1,	1,	0,	-1,	0.00326526,	2.74796e-11
1,	1,	0,	1,	0.00326526,	-2.74804e-11
2,	2,	1,	0,	0.00326526,	-2.74804e-11
0,	0,	3,	0,	0.00288905,	3.57165e-11
0,	0,	0,	3,	0.00288905,	3.57164e-11
0,	0,	-3,	0,	0.00288905,	-3.57153e-11
0,	0,	0,	-3,	0.00288905,	-3.57152e-11
2,	1,	3,	0,	0.00272554,	-2.1016e-12
1,	2,	0,	3,	0.00272554,	-2.10151e-12
1,	2,	-3,	0,	0.00272554,	2.10184e-12
2,	1,	0,	-3,	0.00272554,	2.10173e-12
2,	1,	0,	2,	-0.00272554,	1.29782e-12
1,	2,	0,	-2,	-0.00272554,	-1.29805e-12
1,	2,	2,	0,	-0.00272554,	1.29742e-12
2,	1,	-2,	0,	-0.00272554,	-1.29768e-12
2,	1,	3,	-1,	-0.00271123,	1.63884e-12
1,	2,	-3,	1,	-0.00271123,	-1.6389e-12
1,	2,	-1,	3,	-0.00271123,	1.63947e-12
2,	1,	1,	-3,	-0.00271123,	-1.6395e-12
2,	1,	1,	2,	0.00271123,	-1.75662e-12
1,	2,	-1,	-2,	0.00271123,	1.75682e-12
1,	2,	2,	1,	0.00271123,	-1.75655e-12
2,	1,	-2,	-1,	0.00271123,	1.75679e-12
1,	2,	2,	-1,	0.00270741,	-5.35577e-13
2,	1,	-1,	2,	0.00270741,	-5.35299e-13
1,	2,	1,	-2,	0.00270741,	5.35016e-13
2,	1,	-2,	1,	0.00270741,	5.35316e-13
2,	1,	2,	2,	-0.00270741,	1.74988e-12
1,	2,	2,	2,	-0.00270741,	1.74987e-12
1,	2,	-2,	-2,	-0.00270741,	-1.74961e-12
2,	1,	-2,	-2,	-0.00270741,	-1.7496e-12
1,	2,	-3,	-1,	-0.00270741,	-1.73354e-12
2,	1,	3,	1,	-0.00270741,	1.73343e-12
2,	1,	-1,	-3,	-0.00270741,	-1.73363e-12
1,	2,	1,	3,	-0.00270741,	1.73351e-12
1,	2,	-2,	3,	0.00270741,	-5.18421e-13
2,	1,	3,	-2,	0.00270741,	-5.1855e-13
2,	1,	2,	-3,	0.00270741,	5.18563e-13
1,	2,	-3,	2,	0.00270741,	5.18668e-13
2,	2,	0,	2,	0.00252328,	1.52502e-10
1,	1,	2,	0,	0.00252328,	1.52502e-10
2,	2,	0,	-2,	0.00252328,	-1.52502e-10
1,	1,	-2,	0,	0.00252328,	-1.52502e-10
0,	0,	3,	-1,	-0.00243244,	5.3007e-13
0,	0,	-1,	3,	-0.00243244,	5.30084e-13
0,	0,	1,	3,	-0.00243244,	1.39656e-12
0,	0,	-3,	1,	-0.00243244,	-5.29687e-13
0,	0,	3,	1,	-0.00243244,	1.39662e-12
0,	0,	1,	-3,	-0.00243244,	-5.29674e-13
0,	0,	-1,	-3,	-0.00243244,	-1.39665e-12
0,	0,	-3,	-1,	-0.00243244,	-1.39673e-12
0,	1,	-1,	1,	0.0021813,	1.68552e-12
0,	2,	1,	-1,	-0.0021813,	-1.68599e-12
0,	1,	1,	1,	0.0021813,	-2.41422e-12
0,	2,	1,	1,	-0.0021813,	2.41458e-12
1,	0,	-1,	-1,	0.0021813,	2.41418e-12
2,	0,	-1,	-1,	-0.0021813,	-2.41454e-12
1,	0,	1,	-1,	0.0021813,	-1.68506e-12
2,	0,	-1,	1,	-0.0021813,	1.68552e-12
0,	1,	-1,	-2,	-0.0021813,	-2.71699e-12
0,	2,	-2,	-1,	0.0021813,	2.7176e-12
0,	1,	1,	-2,	-0.0021813,	1.38356e-12
1,	0,	1,	2,	-0.0021813,	2.71699e-12
0,	2,	-2,	1,	0.0021813,	-1.38302e-12
1,	0,	-1,	2,	-0.0021813,	-1.38343e-12
2,	0,	2,	1,	0.0021813,	-2.71761e-12
2,	0,	2,	-1,	0.0021813,	1.38291e-12
2,	2,	-3,	0,	-0.00215663,	-6.64073e-11
1,	1,	0,	-3,	-0.00215663,	-6.64065e-11
2,	2,	3,	0,	-0.00215663,	6.64095e-11
1,	1,	0,	3,	-0.00215663,	6.64087e-11
2,	2,	-4,	0,	0.00194837,	2.67383e-15
1,	1,	0,	-4,	0.00194837,	2.67341e-15
1,	1,	1,	-1,	0.00191043,	1.12545e-11
2,	2,	1,	-1,	0.00191043,	1.22252e-11
2,	2,	-1,	1,	0.00191043,	-1.22256e-11
1,	1,	-1,	1,	0.00191043,	-1.12549e-11
1,	1,	-1,	1,	0.00191043,	1.2225e-11
2,	2,	-1,	-1,	0.00191043,	-1.06895e-11
1,	1,	1,	-1,	0.00191043,	-1.22255e-11
2,	2,	1,	1,	0.00191043,	1.06888e-11
2,	2,	-1,	1,	0.00191043,	1.12543e-11
1,	1,	-1,	-1,	0.00191043,	-1.06892e-11
2,	2,	1,	-1,	0.00191043,	-1.12547e-11
2,	2,	1,	1,	0.00191043,	-1.27907e-11
1,	1,	1,	1,	0.00191043,	-1.27909e-11
1,	1,	1,	1,	0.00191043,	1.06885e-11
2,	2,	-1,	-1,	0.00191043,	1.27909e-11
1,	1,	-1,	-1,	0.00191043,	1.27911e-11
1,	2,	1,	-1,	0.00190215,	-4.37224e-13
2,	1,	-1,	1,	0.00190215,	4.37131e-13
2,	1,	-1,	1,	0.00190215,	-4.38056e-13
1,	2,	1,	-1,	0.00190215,	4.37979e-13
1,	2,	-2,	2,	0.00190215,	-4.37728e-13
2,	1,	2,	-2,	0.00190215,	4.37826e-13
2,	1,	2,	-2,	0.00190215,	-4.37297e-13
1,	2,	-2,	2,	0.00190215,	4.37419e-13
2,	1,	2,	1,	-0.00190215,	1.3374e-12
1,	2,	-2,	-1,	-0.00190215,	-1.3376e-12
2,	1,	-1,	-2,	-0.00190215,	-4.62791e-13
1,	2,	1,	2,	-0.00190215,	4.63008e-13
2,	1,	2,	1,	-0.00190215,	4.63427e-13
1,	2,	-2,	-1,	-0.00190215,	-4.63212e-13
1,	2,	1,	2,	-0.00190215,	1.33699e-12
2,	1,	-1,	-2,	-0.00190215,	-1.33721e-12
1,	1,	1,	2,	-0.00158334,	-3.62371e-12
2,	2,	2,	1,	-0.00158334,	-3.62387e-12
2,	2,	2,	-1,	-0.00158334,	-5.1345e-12
2,	2,	-2,	1,	-0.00158334,	5.13396e-12
1,	1,	-1,	2,	-0.00158334,	-5.13435e-12
1,	1,	1,	-2,	-0.00158334,	5.13382e-12
1,	1,	-1,	-2,	-0.00158334,	3.62323e-12
2,	2,	-2,	-1,	-0.00158334,	3.62343e-12
1,	2,	3,	2,	0.00138918,	-7.37286e-13
2,	1,	-3,	-2,	0.00138918,	7.37493e-13
2,	1,	2,	3,	0.00138918,	-7.37186e-13
1,	2,	-2,	-3,	0.00138918,	7.37397e-13
2,	1,	-1,	-4,	0.00138918,	7.19607e-13
1,	2,	-4,	-1,	0.00138918,	7.19669e-13
1,	2,	1,	-4,	0.00138918,	-7.19493e-13
2,	1,	-4,	1,	0.00138918,	-7.19564e-13
2,	1,	-1,	3,	-0.00138918,	1.24742e-13
1,	2,	3,	-1,	-0.00138918,	1.23951e-13
1,	2,	1,	-3,	-0.00138918,	-1.24437e-13
2,	1,	-3,	1,	-0.00138918,	-1.23672e-13
2,	1,	2,	-4,	-0.00138918,	-1.06865e-13
1,	2,	-4,	2,	-0.00138918,	-1.06364e-13
1,	2,	-2,	-4,	-0.00138918,	1.07052e-13
2,	1,	-4,	-2,	-0.00138918,	1.06545e-13
0,	0,	3,	-2,	0.00138182,	-1.90787e-13
0,	0,	-3,	2,	0.00138182,	1.90991e-13
0,	0,	-2,	3,	0.00138182,	-1.90793e-13
0,	0,	2,	-3,	0.00138182,	1.91001e-13
0,	0,	3,	2,	0.00138182,	-1.25265e-12
0,	0,	2,	3,	0.00138182,	-1.25284e-12
0,	0,	-3,	-2,	0.00138182,	1.25254e-12
0,	0,	-2,	-3,	0.00138182,	1.25273e-12
1,	2,	2,	-2,	-0.00130555,	-4.26648e-16
2,	1,	-2,	2,	-0.00130555,	6.31321e-16
1,	2,	2,	3,	0.00130555,	-8.24465e-13
2,	1,	-2,	-3,	0.00130555,	8.24487e-13
2,	1,	3,	2,	0.00130555,	-8.24395e-13
1,	2,	-3,	-2,	0.00130555,	8.24422e-13
1,	2,	-3,	3,	-0.00130555,	3.86546e-16
2,	1,	3,	-3,	-0.00130555,	-1.99581e-16
2,	2,	-2,	1,	-0.00128928,	1.40828e-12
1,	1,	1,	-2,	-0.00128928,	1.40796e-12
2,	2,	2,	-1,	-0.00128928,	-1.40849e-12
1,	1,	-1,	2,	-0.00128928,	8.51647e-13
2,	2,	2,	1,	-0.00128928,	2.05529e-12
1,	1,	-1,	2,	-0.00128928,	-1.40821e-12
2,	2,	-2,	-1,	-0.00128928,	-2.05476e-12
1,	1,	1,	-2,	-0.00128928,	-8.52114e-13
2,	2,	2,	-1,	-0.00128928,	8.51844e-13
1,	1,	1,	2,	-0.00128928,	-2.0572e-13
1,	1,	-1,	-2,	-0.00128928,	2.04879e-13
2,	2,	2,	1,	-0.00128928,	-2.05902e-13
1,	1,	1,	2,	-0.00128928,	2.05535e-12
2,	2,	-2,	-1,	-0.00128928,	2.05066e-13
2,	2,	-2,	1,	-0.00128928,	-8.52312e-13
1,	1,	-1,	-2,	-0.00128928,	-2.05483e-12
0,	0,	-4,	0,	-0.00127484,	1.43434e-15
0,	0,	0,	-4,	-0.00127484,	1.43524e-15
0,	2,	1,	0,	-0.0011763,	4.91549e-12
0,	1,	0,	1,	0.0011763,	-4.91566e-12
0,	2,	1,	0,	-0.0011763,	-4.54618e-12
0,	1,	0,	1,	0.0011763,	4.54602e-12
2,	0,	-1,	0,	-0.0011763,	-4.9157e-12
1,	0,	0,	-1,	0.0011763,	4.9159e-12
1,	0,	0,	-1,	0.0011763,	-4.54604e-12
2,	0,	-1,	0,	-0.0011763,	4.54618e-12
0,	2,	-2,	0,	0.0011763,	5.10613e-12
0,	1,	0,	-2,	-0.0011763,	-5.10646e-12
0,	1,	0,	-2,	-0.0011763,	4.35541e-12
0,	2,	-2,	0,	0.0011763,	-4.35574e-12
2,	0,	2,	0,	0.0011763,	-5.10605e-12
1,	0,	0,	2,	-0.0011763,	5.10627e-12
1,	0,	0,	2,	-0.0011763,	-4.35545e-12
2,	0,	2,	0,	0.0011763,	4.35582e-12
0,	0,	-4,	-1,	0.00106076,	2.2162e-13
0,	0,	-4,	1,	0.00106076,	-2.2164e-13
0,	0,	-1,	-4,	0.00106076,	2.21581e-13
0,	0,	1,	-4,	0.00106076,	-2.21611e-13
