0,0,1,-1,0,-2.0651011E-01,4.4498898E-10,1
3,3,-1,0,1,-2.0651011E-01,-6.5868900E-10,1
0,0,0,0,-1,-2.0651011E-01,1.6411572E-10,1
3,3,0,-1,0,-2.0651011E-01,-2.5435631E-11,1
1,1,-1,0,0,-2.0651011E-01,-5.8812822E-10,1
3,3,0,1,0,-2.0651011E-01,2.5435631E-11,1
1,1,0,-1,1,-2.0651011E-01,-2.5268525E-10,1
3,3,1,0,-1,-2.0651011E-01,6.5868900E-10,1
0,0,-1,1,0,-2.0651011E-01,-4.4498898E-10,1
1,1,1,0,0,-2.0651011E-01,5.8812822E-10,1
5,5,0,1,0,-1.0148645E-01,2.6501467E-13,1
5,5,0,-1,0,-1.0148645E-01,-2.6501467E-13,1
7,7,1,0,0,-1.0148645E-01,8.3607249E-10,1
6,6,-1,1,0,-1.0148645E-01,-7.8117827E-10,1
7,7,-1,0,0,-1.0148645E-01,-8.3607249E-10,1
7,7,0,1,-1,-1.0148645E-01,8.2539648E-10,1
7,7,0,-1,1,-1.0148645E-01,-8.2539648E-10,1
6,6,1,-1,0,-1.0148645E-01,7.8117827E-10,1
6,6,0,0,1,-1.0148644E-01,-2.0544869E-09,1
6,6,0,0,-1,-1.0148644E-01,2.0544869E-09,1
5,5,1,0,-1,-1.0148644E-01,1.5795071E-09,1
5,5,-1,0,1,-1.0148644E-01,-1.5795071E-09,1
4,4,-1,1,0,-7.9689383E-02,6.7141876E-10,1
4,4,1,-1,0,-7.9689383E-02,-6.7141876E-10,1
4,4,0,0,1,-7.9689382E-02,-1.5308285E-11,1
4,4,0,0,-1,-7.9689382E-02,1.5308285E-11,1
2,2,-1,0,1,-6.2386487E-02,6.2730261E-10,1
2,2,1,0,-1,-6.2386487E-02,-6.2730261E-10,1
2,2,0,1,0,-6.2386487E-02,3.7729965E-11,1
2,2,-1,0,0,-6.2386487E-02,1.5313804E-10,1
2,2,0,-1,0,-6.2386487E-02,-3.7729965E-11,1
2,2,1,0,0,-6.2386487E-02,-1.5313804E-10,1
2,2,0,1,-1,-6.2386487E-02,-3.3168056E-10,1
2,2,0,-1,1,-6.2386487E-02,3.3168056E-10,1
3,3,-1,0,0,6.1282163E-02,4.3583958E-10,1
3,3,-1,1,0,6.1282163E-02,2.9726322E-10,1
0,0,0,-1,0,6.1282163E-02,-2.1203142E-10,1
1,1,0,-1,0,6.1282163E-02,2.3746717E-10,1
1,1,1,0,-1,6.1282163E-02,-2.4548954E-10,1
3,3,1,-1,0,6.1282163E-02,-2.9726322E-10,1
1,1,-1,1,0,6.1282163E-02,1.4772575E-10,1
0,0,0,1,-1,6.1282163E-02,8.0368861E-11,1
1,1,1,-1,0,6.1282163E-02,-1.4772575E-10,1
3,3,0,1,-1,6.1282163E-02,-3.3305403E-10,1
0,0,1,0,0,6.1282163E-02,-1.5228856E-10,1
3,3,1,0,0,6.1282163E-02,-4.3583958E-10,1
0,0,-1,0,0,6.1282163E-02,1.5228856E-10,1
1,1,0,1,0,6.1282163E-02,-2.3746717E-10,1
0,0,-1,0,1,6.1282163E-02,4.1319949E-10,1
1,1,0,0,1,6.1282163E-02,-1.3970315E-10,1
3,3,0,-1,1,6.1282163E-02,3.3305403E-10,1
0,0,0,-1,1,6.1282163E-02,-8.0368861E-11,1
3,3,0,0,-1,6.1282163E-02,-3.0381881E-10,1
1,1,0,0,-1,6.1282163E-02,1.3970315E-10,1
0,0,0,1,0,6.1282163E-02,2.1203142E-10,1
1,1,-1,0,1,6.1282163E-02,2.4548954E-10,1
0,0,1,0,-1,6.1282163E-02,-4.1319949E-10,1
3,3,0,0,1,6.1282163E-02,3.0381881E-10,1
6,6,-1,1,-1,-5.1544355E-02,2.5246295E-09,1
6,6,1,-1,1,-5.1544355E-02,-2.5246295E-09,1
7,7,-1,-1,1,-5.1544355E-02,2.0551480E-09,1
7,7,1,1,-1,-5.1544355E-02,-2.0551480E-09,1
5,5,1,1,-1,-5.1544355E-02,-1.2982457E-09,1
5,5,-1,1,1,-5.1544355E-02,1.2603513E-09,1
5,5,1,-1,-1,-5.1544355E-02,-1.2603513E-09,1
5,5,-1,-1,1,-5.1544355E-02,1.2982457E-09,1
7,7,-1,1,-1,-5.1544355E-02,1.2856847E-09,1
7,7,1,-1,1,-5.1544355E-02,-1.2856847E-09,1
6,6,-1,1,1,-5.1544354E-02,3.9270469E-12,1
6,6,1,-1,-1,-5.1544354E-02,-3.9270469E-12,1
0,3,-1,0,0,4.2006761E-02,3.6931545E-11,1
3,0,-1,0,0,4.2006761E-02,3.6931538E-11,1
0,3,1,0,0,4.2006761E-02,-3.6931538E-11,1
3,0,1,0,0,4.2006761E-02,-3.6931545E-11,1
1,0,-1,0,1,-4.2006760E-02,-4.5431260E-11,1
0,3,0,1,-1,-4.2006760E-02,-9.8811311E-13,1
0,1,0,-1,0,4.2006760E-02,9.2356019E-12,1
1,3,0,0,1,4.2006760E-02,-3.3914805E-11,1
3,1,0,0,1,4.2006760E-02,-3.3914809E-11,1
3,1,1,-1,0,-4.2006760E-02,3.5256621E-11,1
3,1,0,0,-1,4.2006760E-02,3.3914805E-11,1
1,3,0,0,-1,4.2006760E-02,3.3914809E-11,1
3,0,0,1,-1,-4.2006760E-02,-9.8814062E-13,1
0,1,-1,0,1,-4.2006760E-02,-4.5431166E-11,1
1,3,1,-1,0,-4.2006760E-02,3.5256633E-11,1
0,3,0,-1,1,-4.2006760E-02,9.8814062E-13,1
1,0,0,-1,0,4.2006760E-02,9.2355751E-12,1
1,0,1,0,-1,-4.2006760E-02,4.5431166E-11,1
3,0,0,-1,1,-4.2006760E-02,9.8811311E-13,1
1,3,-1,1,0,-4.2006760E-02,-3.5256621E-11,1
0,1,1,0,-1,-4.2006760E-02,4.5431260E-11,1
0,1,0,1,0,4.2006760E-02,-9.2355751E-12,1
3,1,-1,1,0,-4.2006760E-02,-3.5256633E-11,1
1,0,0,1,0,4.2006760E-02,-9.2356019E-12,1
2,0,-1,1,0,3.9361388E-02,1.2712552E-10,1
0,2,1,-1,0,3.9361388E-02,-1.2712552E-10,1
0,2,-1,1,0,3.9361388E-02,1.2712533E-10,1
2,0,1,-1,0,3.9361388E-02,-1.2712533E-10,1
0,2,0,0,-1,-3.9361387E-02,-8.2035535E-11,1
0,2,0,0,1,-3.9361387E-02,8.2035664E-11,1
2,0,0,0,-1,-3.9361387E-02,-8.2035664E-11,1
2,0,0,0,1,-3.9361387E-02,8.2035535E-11,1
2,7,2,1,-1,-3.8423165E-02,1.9954481E-10,1
7,2,-2,-1,1,-3.8423165E-02,-1.9954481E-10,1
7,2,1,0,-2,3.8423165E-02,-1.9952506E-10,1
2,7,-1,0,2,3.8423165E-02,1.9952506E-10,1
2,5,0,-1,2,3.8423163E-02,5.1142312E-10,1
5,2,-1,-2,1,-3.8423163E-02,-5.1160029E-10,1
5,2,0,1,-2,3.8423163E-02,-5.1142312E-10,1
2,5,1,2,-1,-3.8423163E-02,5.1160029E-10,1
2,5,-1,0,1,-3.8423163E-02,-5.5620869E-12,1
7,2,-1,-2,0,3.8423163E-02,1.9116836E-10,1
2,7,1,2,0,3.8423163E-02,-1.9116836E-10,1
5,2,1,0,-1,-3.8423163E-02,5.5620869E-12,1
2,7,0,-1,1,-3.8423163E-02,-1.9070998E-10,1
2,5,2,1,0,3.8423163E-02,-5.9624151E-12,1
5,2,-2,-1,0,3.8423163E-02,5.9624151E-12,1
7,2,0,1,-1,-3.8423163E-02,1.9070998E-10,1
6,6,1,1,-1,3.5725979E-02,3.3533939E-09,1
6,6,-1,-1,1,3.5725979E-02,-3.3533939E-09,1
5,5,1,-1,1,3.5725978E-02,3.8103144E-09,1
5,5,-1,1,-1,3.5725978E-02,-3.8103144E-09,1
7,7,-1,1,1,3.5725978E-02,-1.2642783E-09,1
7,7,1,-1,-1,3.5725978E-02,1.2642783E-09,1
4,7,1,0,2,-3.4093789E-02,1.5971125E-10,1
4,7,0,1,-1,3.4093789E-02,1.5993073E-10,1
7,4,0,-1,1,3.4093789E-02,-1.5993073E-10,1
7,4,-1,0,-2,-3.4093789E-02,-1.5971125E-10,1
5,4,-1,0,1,-3.4093788E-02,-6.1734511E-10,1
4,5,0,1,2,3.4093788E-02,6.1768645E-10,1
5,4,0,-1,-2,3.4093788E-02,-6.1768645E-10,1
4,5,1,0,-1,-3.4093788E-02,6.1734511E-10,1
4,7,2,-1,1,3.4093788E-02,1.2046246E-10,1
4,7,-1,2,0,-3.4093788E-02,1.2041877E-10,1
7,4,-2,1,-1,3.4093788E-02,-1.2046246E-10,1
7,4,1,-2,0,-3.4093788E-02,-1.2041877E-10,1
5,4,1,-2,-1,-3.4093787E-02,7.3066075E-11,1
5,4,-2,1,0,3.4093787E-02,7.1665653E-11,1
4,5,2,-1,0,3.4093787E-02,-7.1665653E-11,1
4,5,-1,2,1,-3.4093787E-02,-7.3066075E-11,1
4,1,1,0,0,-3.4087962E-02,3.3045957E-10,1
1,4,1,0,0,-3.4087962E-02,3.3045973E-10,1
1,4,-1,0,0,-3.4087962E-02,-3.3045957E-10,1
4,1,-1,0,0,-3.4087962E-02,-3.3045973E-10,1
1,4,0,1,-1,3.4087962E-02,3.0588752E-10,1
1,4,0,-1,1,3.4087962E-02,-3.0588761E-10,1
4,1,0,-1,1,3.4087962E-02,-3.0588752E-10,1
4,1,0,1,-1,3.4087962E-02,3.0588761E-10,1
4,3,0,-1,0,3.4087961E-02,-2.7347790E-10,1
3,4,0,-1,0,3.4087961E-02,-2.7347796E-10,1
3,4,0,1,0,3.4087961E-02,2.7347790E-10,1
4,3,1,0,-1,-3.4087961E-02,-6.7789013E-11,1
3,4,1,0,-1,-3.4087961E-02,-6.7788875E-11,1
4,3,0,1,0,3.4087961E-02,2.7347796E-10,1
4,3,-1,0,1,-3.4087961E-02,6.7788875E-11,1
3,4,-1,0,1,-3.4087961E-02,6.7789013E-11,1
1,1,1,1,-1,-3.3995940E-02,-2.3557413E-10,1
3,3,1,1,-1,-3.3995940E-02,-4.0437238E-11,1
1,1,1,-1,1,-3.3995940E-02,-3.0663757E-11,1
0,0,-1,1,-1,-3.3995940E-02,-2.4108018E-11,1
3,3,1,-1,-1,-3.3995940E-02,1.6085553E-11,1
3,3,-1,1,1,-3.3995940E-02,-1.6085553E-11,1
1,1,-1,-1,1,-3.3995940E-02,2.3557413E-10,1
0,0,-1,1,1,-3.3995940E-02,8.0631371E-12,1
3,3,-1,-1,1,-3.3995940E-02,4.0437238E-11,1
0,0,1,-1,-1,-3.3995940E-02,-8.0631371E-12,1
0,0,1,-1,1,-3.3995940E-02,2.4108018E-11,1
1,1,-1,1,-1,-3.3995940E-02,3.0663757E-11,1
6,4,0,-2,1,3.2457084E-02,6.7243057E-10,1
4,6,0,2,-1,3.2457084E-02,-6.7243057E-10,1
4,6,1,-1,2,-3.2457084E-02,-6.7246613E-10,1
6,4,-1,1,-2,-3.2457084E-02,6.7246613E-10,1
6,4,1,-1,0,-3.2457083E-02,-6.6534371E-10,1
4,6,2,0,1,3.2457083E-02,6.6531956E-10,1
6,4,-2,0,-1,3.2457083E-02,-6.6531956E-10,1
4,6,-1,1,0,-3.2457083E-02,6.6534371E-10,1
4,6,2,0,-1,-3.2457083E-02,-3.3895357E-10,1
6,4,1,-1,-2,3.2457083E-02,3.3891800E-10,1
4,6,-1,1,2,3.2457083E-02,-3.3891800E-10,1
6,4,-2,0,1,-3.2457083E-02,3.3895357E-10,1
4,6,0,2,1,-3.2457083E-02,3.2162823E-10,1
4,6,1,-1,0,3.2457083E-02,3.2160412E-10,1
6,4,0,-2,-1,-3.2457083E-02,-3.2162823E-10,1
6,4,-1,1,0,3.2457083E-02,-3.2160412E-10,1
2,4,1,0,0,-2.9969496E-02,-7.5974084E-10,1
2,4,-1,0,0,-2.9969496E-02,7.5974083E-10,1
4,2,-1,0,0,-2.9969496E-02,7.5974084E-10,1
4,2,1,0,0,-2.9969496E-02,-7.5974083E-10,1
2,4,0,-1,1,-2.9969496E-02,7.6110932E-11,1
4,2,0,1,-1,-2.9969496E-02,-7.6110932E-11,1
4,2,0,-1,1,-2.9969496E-02,7.6110979E-11,1
2,4,0,1,-1,-2.9969496E-02,-7.6110979E-11,1
2,4,-1,0,1,2.9969495E-02,-6.7908532E-10,1
4,2,-1,0,1,2.9969495E-02,-6.7908532E-10,1
2,4,1,0,-1,2.9969495E-02,6.7908532E-10,1
4,2,1,0,-1,2.9969495E-02,6.7908532E-10,1
4,2,0,1,0,2.9969495E-02,4.8615423E-11,1
2,4,0,-1,0,2.9969495E-02,-4.8615423E-11,1
4,2,0,-1,0,2.9969495E-02,-4.8615410E-11,1
2,4,0,1,0,2.9969495E-02,4.8615410E-11,1
6,1,0,-2,0,-2.9520038E-02,-2.6292369E-10,1
6,1,-1,1,-1,2.9520038E-02,-2.6304783E-10,1
1,6,1,-1,1,2.9520038E-02,2.6304783E-10,1
1,6,0,2,0,-2.9520038E-02,2.6292369E-10,1
7,3,-1,1,-1,2.9520037E-02,1.1949096E-09,1
3,7,1,-1,1,2.9520037E-02,-1.1949096E-09,1
7,3,0,-2,0,-2.9520037E-02,1.1948675E-09,1
3,7,0,2,0,-2.9520037E-02,-1.1948675E-09,1
1,6,1,1,1,2.9520037E-02,1.0951879E-09,1
6,1,0,0,0,-2.9520037E-02,-1.0951887E-09,1
1,6,0,0,0,-2.9520037E-02,1.0951887E-09,1
6,1,-1,-1,-1,2.9520037E-02,-1.0951879E-09,1
1,5,1,-1,1,2.9520037E-02,-6.5838454E-10,1
1,5,0,2,0,-2.9520037E-02,-6.5989092E-10,1
5,1,-1,1,-1,2.9520037E-02,6.5838454E-10,1
5,1,0,-2,0,-2.9520037E-02,6.5989092E-10,1
3,6,1,1,-1,-2.9520036E-02,-1.0198822E-09,1
6,3,0,0,-2,2.9520036E-02,1.0187503E-09,1
6,3,-1,-1,1,-2.9520036E-02,1.0198822E-09,1
3,6,0,0,2,2.9520036E-02,-1.0187503E-09,1
6,3,1,-1,-1,2.9520036E-02,-5.1306633E-10,1
3,6,-1,1,1,2.9520036E-02,5.1306633E-10,1
3,6,2,0,0,-2.9520036E-02,5.1327297E-10,1
6,3,-2,0,0,-2.9520036E-02,-5.1327297E-10,1
0,5,-1,1,1,-2.9520036E-02,-3.4172635E-10,1
5,0,-2,0,0,2.9520036E-02,3.4206742E-10,1
5,0,1,-1,-1,-2.9520036E-02,3.4172635E-10,1
0,5,2,0,0,2.9520036E-02,-3.4206742E-10,1
5,0,0,0,0,2.9520036E-02,-3.1135876E-10,1
0,5,0,0,0,2.9520036E-02,3.1135876E-10,1
5,0,-1,-1,-1,-2.9520036E-02,-3.1304002E-10,1
0,5,1,1,1,-2.9520036E-02,3.1304002E-10,1
7,3,1,-1,-1,2.9520036E-02,1.8797435E-10,1
1,5,-1,1,1,2.9520036E-02,-4.5099908E-12,1
5,1,-2,0,0,-2.9520036E-02,4.6740310E-12,1
3,7,-1,1,1,2.9520036E-02,-1.8797435E-10,1
5,1,1,-1,-1,2.9520036E-02,4.5099908E-12,1
3,7,2,0,0,-2.9520036E-02,-1.8929125E-10,1
1,5,2,0,0,-2.9520036E-02,-4.6740310E-12,1
7,3,-2,0,0,-2.9520036E-02,1.8929125E-10,1
7,0,-1,-1,1,2.9520035E-02,1.6473661E-09,1
7,0,0,0,-2,-2.9520035E-02,1.6466454E-09,1
0,7,0,0,2,-2.9520035E-02,-1.6466454E-09,1
0,7,1,1,-1,2.9520035E-02,-1.6473661E-09,1
0,7,0,2,0,2.9520035E-02,-7.4379804E-10,1
0,7,1,-1,1,-2.9520035E-02,-7.4379067E-10,1
7,0,-1,1,-1,-2.9520035E-02,7.4379067E-10,1
7,0,0,-2,0,2.9520035E-02,7.4379804E-10,1
5,0,0,0,-2,-2.9520035E-02,6.0419334E-10,1
0,5,0,0,2,-2.9520035E-02,-6.0419334E-10,1
0,5,1,1,-1,2.9520035E-02,-6.0448408E-10,1
5,0,-1,-1,1,2.9520035E-02,6.0448408E-10,1
0,7,-1,1,1,2.9520035E-02,-4.4165801E-10,1
0,7,2,0,0,-2.9520035E-02,-4.4293171E-10,1
6,3,0,0,0,-2.9520035E-02,4.9554913E-10,1
6,3,-1,-1,-1,2.9520035E-02,4.9619865E-10,1
3,6,0,0,0,-2.9520035E-02,-4.9554913E-10,1
3,6,1,1,1,2.9520035E-02,-4.9619865E-10,1
7,0,-2,0,0,-2.9520035E-02,4.4293171E-10,1
7,0,1,-1,-1,2.9520035E-02,4.4165801E-10,1
6,3,-1,1,-1,-2.9520035E-02,-3.2101017E-10,1
3,6,0,2,0,2.9520035E-02,3.2103761E-10,1
3,6,1,-1,1,-2.9520035E-02,3.2101017E-10,1
6,3,0,-2,0,2.9520035E-02,-3.2103761E-10,1
7,0,0,0,0,2.9520035E-02,-8.8409239E-11,1
0,7,1,1,1,-2.9520035E-02,8.9995096E-11,1
7,0,-1,-1,-1,-2.9520035E-02,-8.9995096E-11,1
0,7,0,0,0,2.9520035E-02,8.8409239E-11,1
5,1,0,0,0,2.9520034E-02,2.3611511E-09,1
1,5,0,0,0,2.9520034E-02,-2.3611511E-09,1
5,1,-1,-1,-1,-2.9520034E-02,2.3604355E-09,1
1,5,1,1,1,-2.9520034E-02,-2.3604355E-09,1
5,0,-1,1,-1,2.9520034E-02,-2.0083238E-09,1
0,5,0,2,0,-2.9520034E-02,2.0069916E-09,1
0,5,1,-1,1,2.9520034E-02,2.0083238E-09,1
5,0,0,-2,0,-2.9520034E-02,-2.0069916E-09,1
7,3,-1,-1,-1,-2.9520034E-02,3.7521067E-10,1
3,7,1,1,1,-2.9520034E-02,-3.7521067E-10,1
3,7,0,0,0,2.9520034E-02,-3.7630761E-10,1
7,3,0,0,0,2.9520034E-02,3.7630761E-10,1
6,1,-2,0,0,2.9520034E-02,-1.7490582E-10,1
6,1,1,-1,-1,-2.9520034E-02,-1.7486276E-10,1
1,6,2,0,0,2.9520034E-02,1.7490582E-10,1
1,6,-1,1,1,-2.9520034E-02,1.7486276E-10,1
1,5,1,1,-1,-2.9520033E-02,9.7859847E-10,1
1,5,0,0,2,2.9520033E-02,9.7813774E-10,1
5,1,-1,-1,1,-2.9520033E-02,-9.7859847E-10,1
5,1,0,0,-2,2.9520033E-02,-9.7813774E-10,1
1,6,0,0,2,2.9520032E-02,1.9014216E-09,1
1,6,1,1,-1,-2.9520032E-02,1.9002153E-09,1
6,1,0,0,-2,2.9520032E-02,-1.9014216E-09,1
6,1,-1,-1,1,-2.9520032E-02,-1.9002153E-09,1
7,3,0,0,-2,2.9520032E-02,2.9163441E-10,1
3,7,1,1,-1,-2.9520032E-02,-2.9130766E-10,1
3,7,0,0,2,2.9520032E-02,-2.9163441E-10,1
7,3,-1,-1,1,-2.9520032E-02,2.9130766E-10,1
4,4,1,0,-1,-2.7780694E-02,6.2405144E-10,1
4,4,-1,0,1,-2.7780694E-02,-6.2405144E-10,1
4,4,0,-1,1,-2.7780694E-02,-3.2981770E-10,1
4,4,0,1,-1,-2.7780694E-02,3.2981770E-10,1
4,4,1,0,0,-2.7780694E-02,1.5096128E-10,1
4,4,-1,0,0,-2.7780694E-02,-1.5096128E-10,1
4,4,0,-1,0,-2.7780693E-02,3.8518404E-11,1
4,4,0,1,0,-2.7780693E-02,-3.8518404E-11,1
6,2,0,-2,1,2.0629009E-02,-1.9788405E-09,1
2,6,1,-1,2,-2.0629009E-02,1.9787612E-09,1
6,2,-1,1,-2,-2.0629009E-02,-1.9787612E-09,1
2,6,0,2,-1,2.0629009E-02,1.9788405E-09,1
2,6,-1,1,2,-2.0629009E-02,2.3935596E-10,1
6,2,-2,0,1,2.0629009E-02,-2.3914070E-10,1
2,6,1,-1,0,-2.0629009E-02,2.4074787E-10,1
2,6,2,0,-1,2.0629009E-02,2.3914070E-10,1
2,6,0,2,1,2.0629009E-02,2.4034901E-10,1
6,2,1,-1,-2,-2.0629009E-02,-2.3935596E-10,1
6,2,0,-2,-1,2.0629009E-02,-2.4034901E-10,1
6,2,-1,1,0,-2.0629009E-02,-2.4074787E-10,1
2,6,-1,1,0,-2.0629009E-02,1.8521347E-12,1
6,2,1,-1,0,-2.0629009E-02,-1.8521347E-12,1
6,2,-2,0,-1,2.0629009E-02,-1.1586451E-12,1
2,6,2,0,1,2.0629009E-02,1.1586451E-12,1
6,6,0,-2,0,2.0228506E-02,-2.5307391E-10,1
6,6,0,2,0,2.0228506E-02,2.5307391E-10,1
6,6,-2,0,0,2.0228505E-02,7.7004319E-10,1
6,6,2,0,0,2.0228505E-02,-7.7004319E-10,1
5,5,-2,0,0,2.0228505E-02,-2.2602320E-10,1
5,5,-2,2,0,2.0228505E-02,-2.6723780E-10,1
6,6,0,-2,2,2.0228505E-02,2.4021534E-10,1
5,5,2,-2,0,2.0228505E-02,2.6723780E-10,1
6,6,0,2,-2,2.0228505E-02,-2.4021534E-10,1
5,5,2,0,0,2.0228505E-02,2.2602320E-10,1
5,5,0,-2,2,2.0228503E-02,5.2864665E-10,1
5,5,0,0,-2,2.0228503E-02,-5.3281668E-10,1
5,5,0,0,2,2.0228503E-02,5.3281668E-10,1
5,5,0,2,-2,2.0228503E-02,-5.2864665E-10,1
6,6,-2,0,2,2.0228503E-02,-2.5440423E-10,1
6,6,2,0,-2,2.0228503E-02,2.5440423E-10,1
7,7,-2,2,0,2.0228503E-02,2.9889576E-12,1
