0,0,-2,-2,0,1.58000e-02,0.00000e+00,1
0,1,-2,-2,0,-1.58000e-02,0.00000e+00,1
1,1,-2,-2,0,1.58000e-02,0.00000e+00,1
3,3,-2,-2,0,4.50000e-03,0.00000e+00,1
3,4,-2,-2,0,-4.00000e-04,0.00000e+00,1
4,4,-2,-2,0,4.70000e-03,0.00000e+00,1
0,3,-2,-1,-1,2.65000e-02,0.00000e+00,1
0,0,-2,-1,0,-4.14000e-02,0.00000e+00,1
0,1,-2,-1,0,3.25000e-02,0.00000e+00,1
0,2,-2,-1,0,-4.99988e-04,0.00000e+00,1
0,3,-2,-1,0,5.50000e-03,0.00000e+00,1
1,1,-2,-1,0,-2.37000e-02,0.00000e+00,1
1,2,-2,-1,0,5.00001e-04,0.00000e+00,1
2,3,-2,-1,0,-1.08000e-02,0.00000e+00,1
2,4,-2,-1,0,4.60001e-03,0.00000e+00,1
3,3,-2,-1,0,-3.20000e-02,0.00000e+00,1
4,4,-2,-1,0,1.00000e-02,0.00000e+00,1
0,3,-2,-1,1,-3.01000e-02,0.00000e+00,1
0,0,-2,0,-1,1.26000e-02,0.00000e+00,1
1,1,-2,0,-1,-1.26000e-02,0.00000e+00,1
0,0,-2,0,0,2.53000e-02,0.00000e+00,1
1,1,-2,0,0,-2.53000e-02,0.00000e+00,1
2,2,-2,0,0,1.09998e-03,0.00000e+00,1
3,3,-2,0,0,-5.28000e-02,0.00000e+00,1
4,4,-2,0,0,9.99859e-05,0.00000e+00,1
0,0,-2,0,1,1.26000e-02,0.00000e+00,1
1,1,-2,0,1,-1.26000e-02,0.00000e+00,1
0,3,-2,1,-1,2.65000e-02,0.00000e+00,1
0,0,-2,1,0,-4.14000e-02,0.00000e+00,1
0,1,-2,1,0,-3.25000e-02,0.00000e+00,1
0,2,-2,1,0,4.99988e-04,0.00000e+00,1
0,3,-2,1,0,5.50000e-03,0.00000e+00,1
1,1,-2,1,0,-2.37000e-02,0.00000e+00,1
1,2,-2,1,0,5.00001e-04,0.00000e+00,1
